Site ID,Site Name,Country,Architecture Type,Architecture Type_Ref,Architecture Type_Ext,Construction Period,Construction Period_Ref,Construction Period_Ext,Civilization,Civilization_Ref,Civilization_Ext,UNESCO Criteria,UNESCO Criteria_Ref,UNESCO Criteria_Ext,Mentioned Major Stone(s),Mentioned Major Stone(s)_Ref,Mentioned Major Stone(s)_Ext,Rock Class,Rock Class_Ref,Rock Class_Ext,Secondary Stone,Secondary Stone_Ref,Secondary Stone_Ext,Local Stone Name,Local Stone Name_Ref,Local Stone Name_Ext,Lithology,Lithology_Ref,Lithology_Ext,Geological Age,Geological Age_Ref,Geological Age_Ext,Formation,Formation_Ref,Formation_Ext,Colour,Colour_Ref,Colour_Ext,Texture,Texture_Ref,Texture_Ext,Minerals,Minerals_Ref,Minerals_Ext,Quarry,Quarry_Ref,Quarry_Ext,Quarry Country,Quarry Country_Ref,Quarry Country_Ext,Local vs Imported,Local vs Imported_Ref,Local vs Imported_Ext,Transport Distance,Transport Distance_Ref,Transport Distance_Ext,Structural Use,Structural Use_Ref,Structural Use_Ext,Decorative Use,Decorative Use_Ref,Decorative Use_Ext,Masonry Technique,Masonry Technique_Ref,Masonry Technique_Ext,Weathering,Weathering_Ref,Weathering_Ext,Replacement Stone,Replacement Stone_Ref,Replacement Stone_Ext,Restoration,Restoration_Ref,Restoration_Ext,Condition,Condition_Ref,Condition_Ext,UNESCO Mention,Other references,flag_extracted,Stone_Potential_Flag,Potential_Tier_Description,Index
200,Sacred City of Anuradhapura,Sri Lanka,OUV Absent; bp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,bp,Tier 8: Moderate Probability Stone Fabric (Possible),
1669,Gordion,Türkiye,skipped; bvvhp,,,,,,,,,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bvvhp,bvvhp,Tier 5: Major Ashlar Masonry / Imperial Ruins (2-v Very High),
102,Al Qal'a of Beni Hammad,Algeria,skipped; bvhp,,,,,,,,,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bvhp,bvhp,Tier 6: High Probability Ashlar / Urban Core (1-v Very High),
1359,Saloum Delta,Senegal,skipped; bvhp,,,,,,,,,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bvhp,bvhp,Tier 6: High Probability Ashlar / Urban Core (1-v Very High),
1068,<I>Sacri Monti</I> of Piedmont and Lombardy,Italy,skipped;; nan,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,Tier 9: Unflagged,
1580,Water Management System of Augsburg,Germany,skipped;; nan,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,Tier 9: Unflagged,
1483,Singapore Botanic Gardens,Singapore,skipped; bp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bp,bp,Tier 8: Moderate Probability Stone Fabric (Possible),
1486,Rjukan-Notodden Industrial Heritage Site,Norway,skipped; bp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bp,bp,Tier 8: Moderate Probability Stone Fabric (Possible),
31,Auschwitz Birkenau <br /><small>German Nazi Concentration and Extermination Camp (1940-1945)</small>,Poland,skipped; bhp,,,,,,,,,"(vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bhp,bhp,Tier 7: High Probability Local Stone / Masonry (High Potential),
1527,Caves and Ice Age Art in the Swabian Jura,Germany,Caves (natural structures used as dwellings/sites); nan,Internal (DS/OUV),,"43,000 to 33,000 years ago (Aurignacian layers)",Internal (DS/OUV),,First modern humans in Europe / Neanderthals,Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,,,Limestone,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural cliffs and caves (protecting archaeological deposits),Internal (DS/OUV),,,,,,,,,,,,,,,,,Good,,,No,,,,Tier 9: Unflagged,
1597,Writing-on-Stone / Áísínai’pi,Canada,"Indigenous, Plan, Traditional (Element: Wall); nan",Internal (DS/OUV),,"ca. 4,500 BP - 3,500 years BP and the Contact Period (1,000 years BP to mid-nineteenth century; oldest art possibly ca. 3,000 years BP).",Internal (DS/OUV),,Blackfoot Confederacy (Siksikáíítsitapi) / Indigenous peoples,Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,Internal (DS/OUV),,Sandstone,Internal (DS/OUV),,Sedimentary Rock,Internal (DS/OUV),,,,,,Internal (DS/OUV),,Sandstone,Internal (DS/OUV),,,,,Hoodoos (columns of rock sculpted by erosion),Internal (DS/OUV),,,,,,,,,,,,,,Canada,Internal (DS/OUV),,Local (in situ archaeological remains),Internal (DS/OUV),,,,,Walls (Natural landscape features),Internal (DS/OUV),,Engravings and paintings (thousands of rock art images),Internal (DS/OUV),,,,,Erosion (sculpted the hoodoos),Internal (DS/OUV),,,,,,,,Excellent,,,Yes,,,,Tier 9: Unflagged,
1141,Proto-urban Site of Sarazm,Tajikistan,skipped; bvhp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bvhp,bvhp,Tier 6: High Probability Ashlar / Urban Core (1-v Very High),
714,Rock Paintings of the Sierra de San Francisco,Mexico,skipped; bvhp,,,,,,,,,(i) to represent a masterpiece of human creative genius; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bvhp,bvhp,Tier 6: High Probability Ashlar / Urban Core (1-v Very High),
606,Serra da Capivara National Park,Brazil,skipped; pictures absent; nan,,,,,,,,,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,Tier 9: Unflagged,
476,Chongoni Rock-Art Area,Malawi,Rock art shelters / Rock overhangs; nan,Internal (DS/OUV),,Late Stone Age to 20th century,Internal (DS/OUV),,"BaTwa hunter-gatherers, Chewa agriculturalists, Ngoni",Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",Internal (DS/OUV),,Granite,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protective setting (Topography of rock overhangs),Internal (DS/OUV),,Surface/canvas for rock paintings,Internal (DS/OUV),,,,,"Natural weathering processes, water ingress",Internal (DS/OUV),,,,,,,,Excellent,,,Yes,,,,Tier 9: Unflagged,
806,Hallstatt-Dachstein / Salzkammergut Cultural Landscape,Austria,skipped; bp,,,,,,,,,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bp,bp,Tier 8: Moderate Probability Stone Fabric (Possible),
915,Fossil Hominid Sites of South Africa,South Africa,"Paleontological site; Plan, Structure, Pinnacle, Caves, Rocky Outcrops; nan",Internal (DS/OUV),,4.5 million to 1 million years ago (Hominid occupation era),Internal (DS/OUV),,"Early hominids (Australopithecus africanus, Paranthropus)",Internal (DS/OUV),,,Internal (DS/OUV),,"Breccia, Dolomitic Limestone, Limestone",Internal (DS/OUV),,,,,,,,,,,,,,Pliocene (Faunal evolution predating hominid occupation),Internal (DS/OUV),,,,,,,,,,,,,,Limestone quarry at Dart Pinnacle,Internal (DS/OUV),,South Africa,Internal (DS/OUV),,Local (natural settings and caves),Internal (DS/OUV),,,,,Natural caves and cave fillings preserving fossils,Internal (DS/OUV),,,,,,,,,,,,,,,,,Good,,,No,,,,Tier 9: Unflagged,
1474,Tusi Sites,China,skipped; bp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bp,bp,Tier 8: Moderate Probability Stone Fabric (Possible),
1265,Richtersveld Cultural and Botanical Landscape,South Africa,skipped;; nan,,,,,,,,,"(i) to represent a masterpiece of human creative genius; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,Tier 9: Unflagged,
1620,Sítio Roberto Burle Marx,Brazil,skipped; bp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bp,bp,Tier 8: Moderate Probability Stone Fabric (Possible),
1464,Fray Bentos Industrial Landscape,Uruguay,skipped;; nan,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,Tier 9: Unflagged,
1535,Sacred Island of Okinoshima and Associated Sites in the Munakata Region,Japan,skipped;; nan,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,Tier 9: Unflagged,
1537,Ancient City of Qalhat,Oman,skipped; bvvvhp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bvvvhp,bvvvhp,Tier 4: Exceptional Stone Fortress / Cathedral / Mosque (3-v Very Very High),
231,Red Fort Complex,India,"Fort, Palace (Islamic, Persian, Timurid, and Hindu traditions; Mughal Architecture); nan",Internal (DS/OUV),,"1546 (Salimgarh), 1526 AD (Mughal initiated), Shah Jahan era",Internal (DS/OUV),,Mughal Empire,Internal (DS/OUV),,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",,,Red sandstone,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massive enclosing walls,Internal (DS/OUV),,,,,,,,,,,,,,,,,Good,,,Yes,,,,Tier 9: Unflagged,
995,Jesuit Block and Estancias of Córdoba,Argentina,skipped; bp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bp,bp,Tier 8: Moderate Probability Stone Fabric (Possible),
936,"Cueva de las Manos, Río Pinturas",Argentina,"Cave, Rock shelter; nan",Internal (DS/OUV),,"13,000–9,500 years ago; Artistic sequence from 10th millennium BP to AD 700.",Internal (DS/OUV),,Earliest South American hunter-gatherer groups / Ancestors of Tehuelche people,Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,Internal (DS/OUV),,"Rock (Specifically mentioned as cave walls, rock shelters, and stable rock strata)",Internal (DS/OUV),,,,,Mineral Pigments,Internal (DS/OUV),,,,,,,,,,,,,,"Red, purple, white, yellow, black (Referencing the pigments)",Internal (DS/OUV),,,,,"Iron oxides, kaolin, natrojarosite, manganese oxide",Internal (DS/OUV),,,,,,,,,,,,,,Rock shelter screening / Cave structure,Internal (DS/OUV),,Natural canvas for rock art and stencilled outlines,Internal (DS/OUV),,,,,"Protected by very low humidity, no water infiltration, and stable rock strata.",Internal (DS/OUV),,,,,,,,Excellent,,,Yes,,,,Tier 9: Unflagged,
202,Ancient City of Sigiriya,Sri Lanka,rock art; nan,,,477–495,Internal (DS/OUV),,"NA (King Kassapa I is mentioned, but no specific civilization)",Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",,,Granite,Internal (DS/OUV),,Igneous Rock,Internal (DS/OUV),," Bricks, Plaster",Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used as a foundational peak (180m high) and for a gigantic lion structure (galleries/staircases emerging from mouth).,Internal (DS/OUV),,,,,Constructed of bricks and plaster,Internal (DS/OUV),,,,,,,,,,,,,,Yes,,,,Tier 9: Unflagged,
1145,Petroglyphs of the Archaeological Landscape of Tanbaly,Kazakhstan,"Petroglyphs, stone enclosures (boxes and cists), mounds (kurgans) of stone and earth, altars, tombs, gallery; nan",Internal (DS/OUV),,Second half of the second millennium BC to the early 20th century (Bronze Age to Early Iron Age and onwards),Internal (DS/OUV),,Pastoral peoples of the central Asian steppes,Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,Internal (DS/OUV),,"shale/slate (maybe) ""Shiny black stones"", bedrock, rock massifs",Internal (DS/OUV),,Metamorphic Rock,,,,,,,,,,,,,,,,,,"Shiny black, bluish black (Bronze/Early Iron Age carvings), light grey (latest carvings)",Internal (DS/OUV),,,,,,,,,,,,,,Local (in-situ natural landscape / unsheltered rock faces),Internal (DS/OUV),,,,,Stone enclosures with boxes and cists; mounds of stone and earth,Internal (DS/OUV),,Rock carvings (Petroglyphs) / Rock art,Internal (DS/OUV),,Picketing technique with stone or metal tools,Internal (DS/OUV),,Vulnerable to exfoliation due to water ingress and stratification of the bedrock parallel to the surface; exacerbated by extreme daily/seasonal temperature variations,Internal (DS/OUV),,,,,,,,Excellent,,,Yes,,,,Tier 9: Unflagged,
1748,Cambodian Memorial Sites: From centres of repression to places of peace and reflection,Cambodia,skipped; bp,,,,,,,,,"(vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bp,bp,Tier 8: Moderate Probability Stone Fabric (Possible),
1564,Tr’ondëk-Klondike,Canada,skipped;; nan,,,,,,,,,"(iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,Tier 9: Unflagged,
1246,Iwami Ginzan Silver Mine and its Cultural Landscape,Japan,"Mining archaeological sites, smelting/refining sites, settlements, fortresses, shrines, port towns, traditional wooden buildings.; nan",Internal (DS/OUV),,16th to 20th centuries; Edo Period (1603 to 1868).,Internal (DS/OUV),,Japan (with trade links to Korea and China).,Internal (DS/OUV),,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,Silver ore,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,"Silver, Gold",Internal (DS/OUV),,Iwami Ginzan Silver Mine (cluster of mountains rising to 600m).,Internal (DS/OUV),,Japan (south-west of Honshu Island).,Internal (DS/OUV),,Local (mined on-site until resource exhaustion).,Internal (DS/OUV),,,,,"NA (Geological materials are not noted for structural use; ""traditional wooden buildings"" are used for structures).",Internal (DS/OUV),,,,,,,,,,,,,,"Careful maintenance, treatment, and repairs are noted for the traditional wooden buildings.",Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
1318,Longobards in Italy. Places of the Power (568-774 A.D.),Italy,skipped; bvvvvhp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bvvvvhp,bvvvvhp,Tier 3: Monumental Megalithic / Sanctuary Architecture (4-v Very Very Very High),
1287,Mantua and Sabbioneta,Italy,skipped; bvvvvhp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,bvvvvhp,bvvvvhp,Tier 3: Monumental Megalithic / Sanctuary Architecture (4-v Very Very Very High),
1704,Wixárika Route through Sacred Sites to Wirikuta (Tatehuarí Huajuyé),Mexico,skipped; bvvvvhp,,,,,,,,,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bvvvvhp,bvvvvhp,Tier 3: Monumental Megalithic / Sanctuary Architecture (4-v Very Very Very High),
1586,"Memorial sites of the Genocide: Nyamata, Murambi, Gisozi and Bisesero",Rwanda,skipped; bp,,,,,,,,,"(vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bp,bp,Tier 8: Moderate Probability Stone Fabric (Possible),
1137,Kernavė Archaeological Site (Cultural Reserve of Kernavė),Lithuania,kipped; bp,,,,,,,,,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bp,bp,Tier 8: Moderate Probability Stone Fabric (Possible),
846,Classical Weimar,Germany,skipped; bhp,,,,,,,,,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bhp,bhp,Tier 7: High Probability Local Stone / Masonry (High Potential),
1656,Jewish-Medieval Heritage of Erfurt,Germany,skipped; bvvvvhp,,,,,,,,,"(iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bvvvvhp,bvvvvhp,Tier 3: Monumental Megalithic / Sanctuary Architecture (4-v Very Very Very High),
1663,National Archaeological Park Tak’alik Ab’aj,Guatemala,skipped; bvhp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bvhp,bvhp,Tier 6: High Probability Ashlar / Urban Core (1-v Very High),
1496,The 20th-Century Architecture of Frank Lloyd Wright,United States of America,skipped; nan,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,Tier 9: Unflagged,
1044,Aranjuez Cultural Landscape,Spain,skipped; bvhp,,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,bvhp,bvhp,Tier 6: High Probability Ashlar / Urban Core (1-v Very High),
1312,Tower of Hercules,Spain,"Lighthouse, Tower, Monument, Roman building; nan",Internal (DS/OUV),,Late 1st century A.D.,Internal (DS/OUV),,Roman / Greco-Roman antiquity,Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,,,"Only general terms like ""rock"" and ""masonry"" are used",Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Built on a 57-metre high rock; central Roman masonry core,Internal (DS/OUV),,,,,Roman masonry,Internal (DS/OUV),,,,,,,,Restored in the 18th century by architect Eustaquio Giannini; augmented the Roman core with two octagonal forms.,Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
1740,Petroglyphs along the Bangucheon Stream,Republic of Korea,petroglyphs; nan,Internal (DS/OUV),,"5,000 BCE to the 9th century CE (Neolithic period through the Bronze Age and up to the Silla period)",Internal (DS/OUV),,Coastal inhabitants of the peninsula / East Asia (Silla period),Internal (DS/OUV),,(i) to represent a masterpiece of human creative genius; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,,,,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rock panels used as canvases for dense concentrations of engraved images/petroglyphs,Internal (DS/OUV),,Carved and engraved using stone and metal tools,Internal (DS/OUV),,Environmental pressures (potential drying out of the Daegok-ri panel due to the Sayeon Dam),Internal (DS/OUV),,,,,Topographical transformations have been restored; active conservation projects by specialists,Internal (DS/OUV),,Excellent,,,No,,,,Tier 9: Unflagged,
1498,"Seowon, Korean Neo-Confucian Academies",Republic of Korea,skipped; nan,,,,,,,,,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,Tier 9: Unflagged,
